"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","AA/AO","10","[c]","25610","25610"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","EO","10","[c]","32520","32520"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","North West (England)","AA/AO","10","[c]","21600","21690"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Scotland","AA/AO","50","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","South East (England)","AA/AO","75","[c]","25420","25610"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","South East (England)","EO","15","[c]","29110","28120"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","West Midlands (England)","SEO/HEO","10","[c]","34170","34170"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","AA/AO","20","[c]","21670","21690"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","EO","10","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Counter Fraud","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","London","SEO/HEO","15","[c]","42120","43760"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North East (England)","EO","35","[c]","28120","28120"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North East (England)","G6/G7","45","[c]","59100","57240"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North East (England)","SEO/HEO","45","[c]","37530","38470"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","EO","30","[c]","27710","28120"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","G6/G7","30","[c]","56500","56350"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","North West (England)","SEO/HEO","80","[c]","37390","38470"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","30","[c]","58810","56300"
"New entrant CS","2023","Department for Work and Pensions","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","40","[c]","38430","39200"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Economics","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","North West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Finance","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Human Resources","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Knowledge and Information Management","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Legal","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","AA/AO","20","[c]","21730","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","EO","20","[c]","28090","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East of England","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East of England","EO","15","[c]","28010","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","SEO/HEO","15","[c]","37260","37180"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","North East (England)","AA/AO","120","[c]","21370","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","North East (England)","EO","80","[c]","27980","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","North East (England)","SEO/HEO","15","[c]","37760","34170"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","AA/AO","430","[c]","21650","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","EO","95","[c]","27880","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","North West (England)","SEO/HEO","20","[c]","38050","34170"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","AA/AO","155","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","EO","80","[c]","28080","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Scotland","SEO/HEO","20","[c]","41590","34170"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","AA/AO","20","[c]","22420","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","EO","45","[c]","28670","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South East (England)","SEO/HEO","10","[c]","36590","34170"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","EO","15","[c]","28040","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Wales","AA/AO","125","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Wales","EO","100","[c]","28110","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Wales","SEO/HEO","10","[c]","44400","40250"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands (England)","AA/AO","50","[c]","21620","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands (England)","EO","65","[c]","28090","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","West Midlands (England)","SEO/HEO","15","[c]","35670","34170"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","AA/AO","110","[c]","21680","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","EO","85","[c]","28090","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Yorkshire and The Humber","SEO/HEO","25","[c]","40590","38470"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","East Midlands (England)","AA/AO","20","[c]","21600","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","North East (England)","AA/AO","15","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","North West (England)","AA/AO","20","[c]","21650","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Scotland","AA/AO","30","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","South West (England)","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Wales","AA/AO","35","[c]","21640","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","West Midlands (England)","AA/AO","260","[c]","21660","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Yorkshire and The Humber","AA/AO","40","[c]","21670","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","AA/AO","10","[c]","25610","25610"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","SEO/HEO","20","[c]","39280","39150"
"New entrant CS","2023","Department for Work and Pensions","Policy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","North West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Yorkshire and The Humber","SEO/HEO","10","[c]","34600","34170"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","SEO/HEO","10","[c]","39110","39150"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","North West (England)","EO","15","[c]","27320","27320"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","EO","15","[c]","27320","27320"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","London","EO","[c]","[c]","[c]","[c]"
