"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","West Central Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Midlands","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AO","Heterosexual / straight","40","[c]","22690","21840"
"Leaver CS","2023","65+","West Wales and The Valleys","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Wales and The Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Anglia","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Eastern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland, and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","East Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","East Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Inner London - West","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Merseyside","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Northumberland, and Tyne and Wear","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Outer London - South","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","South Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Wales and The Valleys","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","West Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","HEO","Unknown","10","[c]","[c]","[c]"
