"Status","Year","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Overseas","Male","30","[c]","49860","41800"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","Female","185","[c]","43260","41750"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","London","Male","170","[c]","49950","46920"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Outside London","Female","100","[c]","37700","32850"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Outside London","Male","95","[c]","42110","38750"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","London","Female","55","[c]","47770","42240"
"Leaver CS","2023","National Crime Agency","London","Male","60","[c]","48700","44040"
"Leaver CS","2023","National Crime Agency","Outside London","Female","100","[c]","34980","34670"
"Leaver CS","2023","National Crime Agency","Outside London","Male","135","[c]","41000","38640"
"Leaver CS","2023","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Female","30","[c]","42890","36330"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Female","130","[c]","56080","52750"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Outside London","Male","65","[c]","57920","66170"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Female","70","[c]","45830","39860"
"Leaver CS","2023","Office of Gas and Electricity Markets","London","Male","90","[c]","51400","46250"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Female","45","[c]","35450","34790"
"Leaver CS","2023","Office of Gas and Electricity Markets","Outside London","Male","55","[c]","39900","36730"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Outside London","Female","50","[c]","22630","21780"
"Leaver CS","2023","Office of the Public Guardian","Outside London","Male","50","[c]","23380","21780"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Outside London","Male","40","[c]","41090","40720"
"Leaver CS","2023","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Unknown","Male","175","[c]","37700","34250"
"Leaver CS","2023","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Outside London","Female","120","[c]","23490","22150"
"Leaver CS","2023","Rural Payments Agency","Outside London","Male","90","[c]","25180","22150"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Outside London","Female","105","[c]","28930","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Outside London","Male","55","[c]","29120","23190"
"Leaver CS","2023","Scottish Fiscal Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Outside London","Female","270","[c]","42540","36330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Outside London","Male","225","[c]","44240","38330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Outside London","Female","135","[c]","31260","28490"
"Leaver CS","2023","Scottish Prison Service","Outside London","Male","275","[c]","34370","37060"
"Leaver CS","2023","Scottish Public Pensions Agency","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","London","Male","45","[c]","47120","42500"
"Leaver CS","2023","Social Security Scotland","Outside London","Female","85","[c]","28950","26600"
"Leaver CS","2023","Social Security Scotland","Outside London","Male","75","[c]","29020","23340"
"Leaver CS","2023","Standards and Testing Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Outside London","Female","50","[c]","38110","33690"
"Leaver CS","2023","Submarine Delivery Agency","Outside London","Male","120","[c]","43430","39980"
"Leaver CS","2023","Teaching Regulation Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Outside London","Female","45","[c]","28300","22180"
"Leaver CS","2023","The Insolvency Service","Outside London","Male","40","[c]","29920","26290"
"Leaver CS","2023","The National Archives","London","Female","50","[c]","31720","29840"
"Leaver CS","2023","The National Archives","London","Male","35","[c]","34880","30600"
"Leaver CS","2023","Transport Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","London","Female","30","[c]","48080","42000"
"Leaver CS","2023","UK Export Finance","London","Male","40","[c]","57470","42500"
"Leaver CS","2023","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","London","Female","520","[c]","42340","37060"
"Leaver CS","2023","UK Health Security Agency","London","Male","290","[c]","48400","41280"
"Leaver CS","2023","UK Health Security Agency","Outside London","Female","745","[c]","36350","32330"
"Leaver CS","2023","UK Health Security Agency","Outside London","Male","365","[c]","41590","36330"
"Leaver CS","2023","UK Health Security Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Health Security Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Outside London","Male","65","[c]","32470","29850"
"Leaver CS","2023","UK Space Agency","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Outside London","Female","325","[c]","27640","21200"
"Leaver CS","2023","UK Statistics Authority","Outside London","Male","335","[c]","30610","22860"
"Leaver CS","2023","UK Supreme Court","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","London","Male","35","[c]","42260","45750"
"Leaver CS","2023","Valuation Office Agency","Outside London","Female","95","[c]","31550","26700"
"Leaver CS","2023","Valuation Office Agency","Outside London","Male","115","[c]","34590","27810"
"Leaver CS","2023","Vehicle Certification Agency","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Outside London","Female","120","[c]","38640","31210"
"Leaver CS","2023","Welsh Government (excl. agencies)","Outside London","Male","90","[c]","46070","41980"
"Leaver CS","2023","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Outside London","Female","30","[c]","28100","25920"
"Leaver Dept.","2023","Animal and Plant Health Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","London","Female","470","[c]","46970","41870"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","London","Male","375","[c]","49430","42190"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Outside London","Female","130","[c]","36090","33020"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Outside London","Male","100","[c]","35580","33020"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","London","Female","215","[c]","31710","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","London","Male","170","[c]","32040","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Outside London","Female","65","[c]","31670","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Outside London","Male","40","[c]","32090","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Outside London","Female","55","[c]","32760","28850"
"Leaver Dept.","2023","Crown Prosecution Service","Outside London","Male","30","[c]","42990","37220"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Outside London","Male","30","[c]","43820","42110"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","225","[c]","45880","40320"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","215","[c]","45040","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Female","115","[c]","44680","38020"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Male","105","[c]","46760","39620"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","Female","120","[c]","46850","41440"
"Leaver Dept.","2023","Department for Education (excl. agencies)","London","Male","55","[c]","52900","46600"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Outside London","Female","175","[c]","40290","37590"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Outside London","Male","110","[c]","41330","37590"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","135","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","85","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","London","Female","100","[c]","41950","38160"
"Leaver Dept.","2023","Department for International Trade","London","Male","90","[c]","44190","38520"
"Leaver Dept.","2023","Department for International Trade","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","170","[c]","43450","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","140","[c]","45170","39600"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","85","[c]","37590","34830"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","50","[c]","38880","37540"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Female","90","[c]","43280","42470"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","London","Male","100","[c]","48180","43100"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Female","270","[c]","37160","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","London","Male","165","[c]","38470","32520"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Outside London","Female","1345","[c]","28350","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Outside London","Male","880","[c]","28980","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","London","Female","180","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","London","Male","100","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Outside London","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Outside London","Female","125","[c]","28840","27190"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Outside London","Male","85","[c]","29800","27260"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Outside London","Female","50","[c]","29190","26780"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Outside London","Male","70","[c]","32680","27260"
"Leaver Dept.","2023","Education Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","London","Male","5","[c]","[c]","[c]"
