"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs (excl. agencies)","Unknown","Tees Valley and Durham","Durham","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Central Scotland","Glasgow City","145","140","31010","27930"
"In post","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands","Birmingham","290","280","35820","34700"
"In post","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Yorkshire","Bradford","15","15","31190","28120"
"In post","2023","HM Revenue and Customs (excl. agencies)","Unknown","West Yorkshire","Leeds","315","305","36600","34700"
"In post","2023","HM Treasury (excl. agencies)","Commercial","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Commercial","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Communications","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Communications","Inner London - West","Westminster","35","35","45520","39980"
"In post","2023","HM Treasury (excl. agencies)","Communications","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","East Anglia","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Digital, Data and Technology","Inner London - West","Westminster","15","15","54230","54090"
"In post","2023","HM Treasury (excl. agencies)","Economics","Inner London - West","Westminster","155","155","45890","40330"
"In post","2023","HM Treasury (excl. agencies)","Economics","Tees Valley and Durham","Darlington","15","15","38320","32790"
"In post","2023","HM Treasury (excl. agencies)","Finance","East Anglia","Norwich and East Norfolk","10","10","29320","25140"
"In post","2023","HM Treasury (excl. agencies)","Finance","Inner London - West","Westminster","65","60","51200","54090"
"In post","2023","HM Treasury (excl. agencies)","Finance","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Human Resources","East Anglia","Norwich and East Norfolk","35","35","30980","25460"
"In post","2023","HM Treasury (excl. agencies)","Human Resources","Inner London - West","Westminster","55","50","49530","53550"
"In post","2023","HM Treasury (excl. agencies)","Human Resources","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","Inner London - West","Westminster","10","10","41710","38660"
"In post","2023","HM Treasury (excl. agencies)","Knowledge and Information Management","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Operational Delivery","East Anglia","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Operational Delivery","Inner London - West","Westminster","110","110","33240","29140"
"In post","2023","HM Treasury (excl. agencies)","Operational Delivery","Tees Valley and Durham","Darlington","15","15","31940","25990"
"In post","2023","HM Treasury (excl. agencies)","Policy","East Anglia","Norwich and East Norfolk","10","10","28770","25460"
"In post","2023","HM Treasury (excl. agencies)","Policy","Inner London - West","Westminster","1265","1245","50960","54090"
"In post","2023","HM Treasury (excl. agencies)","Policy","Tees Valley and Durham","Darlington","135","130","44900","33630"
"In post","2023","HM Treasury (excl. agencies)","Project Delivery","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Project Delivery","Inner London - West","Westminster","15","15","43060","35590"
"In post","2023","HM Treasury (excl. agencies)","Project Delivery","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Statistics","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2023","HM Treasury (excl. agencies)","Statistics","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","25","20","51560","55250"
"In post","2023","Health and Safety Executive","Commercial","Merseyside","Sefton","15","15","40660","34180"
"In post","2023","Health and Safety Executive","Commercial","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Commercial","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Communications","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Communications","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Communications","Merseyside","Sefton","40","40","41660","40790"
"In post","2023","Health and Safety Executive","Communications","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Communications","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","Merseyside","Sefton","70","70","38520","32800"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","North Yorkshire","York","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Digital, Data and Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Economics","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Economics","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Economics","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Finance","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Finance","Merseyside","Sefton","25","25","52650","55250"
"In post","2023","Health and Safety Executive","Finance","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","Merseyside","Sefton","45","40","48090","46620"
"In post","2023","Health and Safety Executive","Human Resources","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Human Resources","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Knowledge and Information Management","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Knowledge and Information Management","Merseyside","Sefton","20","20","29650","29540"
"In post","2023","Health and Safety Executive","Legal","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","Merseyside","Sefton","15","15","54420","58100"
"In post","2023","Health and Safety Executive","Legal","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Legal","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","55","55","43470","45930"
"In post","2023","Health and Safety Executive","Operational Delivery","Cheshire","Cheshire East","30","25","43260","45300"
"In post","2023","Health and Safety Executive","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Operational Delivery","Cumbria","East Cumbria","15","15","45570","36800"
"In post","2023","Health and Safety Executive","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","55","50","49010","45190"
"In post","2023","Health and Safety Executive","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","60","55","32040","27350"
"In post","2023","Health and Safety Executive","Operational Delivery","Devon","Plymouth","30","30","43590","42940"
"In post","2023","Health and Safety Executive","Operational Delivery","East Anglia","Norwich and East Norfolk","20","20","42710","37220"
"In post","2023","Health and Safety Executive","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","70","65","42620","42940"
"In post","2023","Health and Safety Executive","Operational Delivery","East Wales","Flintshire and Wrexham","15","15","45500","47250"
"In post","2023","Health and Safety Executive","Operational Delivery","Eastern Scotland","City of Edinburgh","45","45","44080","46880"
"In post","2023","Health and Safety Executive","Operational Delivery","Essex","Heart of Essex","45","40","46910","44120"
"In post","2023","Health and Safety Executive","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","50","45","46860","45930"
"In post","2023","Health and Safety Executive","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","40","40","44240","42480"
"In post","2023","Health and Safety Executive","Operational Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Operational Delivery","Inner London - East","Tower Hamlets","115","110","48560","46080"
"In post","2023","Health and Safety Executive","Operational Delivery","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Operational Delivery","Kent","Mid Kent","25","20","42180","42890"
"In post","2023","Health and Safety Executive","Operational Delivery","Merseyside","Sefton","565","530","38310","32800"
"In post","2023","Health and Safety Executive","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","100","95","78240","89450"
"In post","2023","Health and Safety Executive","Operational Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Operational Delivery","North Yorkshire","York","70","65","33750","32800"
"In post","2023","Health and Safety Executive","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","70","70","42870","45300"
"In post","2023","Health and Safety Executive","Operational Delivery","South Yorkshire","Sheffield","60","55","45450","45730"
"In post","2023","Health and Safety Executive","Operational Delivery","Surrey, East and West Sussex","East Surrey","30","25","40300","41700"
"In post","2023","Health and Safety Executive","Operational Delivery","West Central Scotland","Glasgow City","70","70","44760","46570"
"In post","2023","Health and Safety Executive","Operational Delivery","West Midlands","Birmingham","85","80","44490","45870"
"In post","2023","Health and Safety Executive","Operational Delivery","West Wales and The Valleys","South West Wales","5","5","[c]","[c]"
"In post","2023","Health and Safety Executive","Operational Delivery","West Yorkshire","Leeds","100","95","45530","47250"
"In post","2023","Health and Safety Executive","Policy","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Policy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Policy","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Policy","Inner London - East","Tower Hamlets","25","20","56710","59700"
"In post","2023","Health and Safety Executive","Policy","Merseyside","Sefton","40","40","48710","46780"
"In post","2023","Health and Safety Executive","Policy","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","15","10","38100","32840"
"In post","2023","Health and Safety Executive","Project Delivery","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","Merseyside","Sefton","20","20","41270","40790"
"In post","2023","Health and Safety Executive","Project Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Property","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Property","Merseyside","Sefton","10","10","29770","30340"
"In post","2023","Health and Safety Executive","Property","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","200","180","46690","44370"
"In post","2023","Health and Safety Executive","Science and Engineering","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Eastern Scotland","City of Edinburgh","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Merseyside","Sefton","130","125","36690","32800"
"In post","2023","Health and Safety Executive","Science and Engineering","North Yorkshire","York","155","145","34340","32800"
"In post","2023","Health and Safety Executive","Science and Engineering","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Science and Engineering","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Security","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Statistics","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Health and Safety Executive","Statistics","Merseyside","Sefton","10","10","50400","59400"
"In post","2023","Health and Safety Executive","Statistics","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Greater Manchester","Greater Manchester South West","20","20","40740","39470"
"In post","2023","Home Office","Commercial","Inner London - West","Westminster","15","15","44450","43440"
"In post","2023","Home Office","Commercial","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Merseyside","Liverpool","10","10","[c]","[c]"
"In post","2023","Home Office","Commercial","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Outer London - South","Croydon","55","55","43190","43210"
"In post","2023","Home Office","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2023","Home Office","Commercial","Tees Valley and Durham","Durham","5","5","[c]","[c]"
"In post","2023","Home Office","Commercial","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","West Midlands","Solihull","5","5","[c]","[c]"
"In post","2023","Home Office","Commercial","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Inner London - East","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Home Office","Communications","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Inner London - West","Westminster","115","115","52280","47010"
"In post","2023","Home Office","Communications","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2023","Home Office","Communications","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","East Anglia","Peterborough","15","15","28420","26180"
"In post","2023","Home Office","Counter Fraud","East Wales","Monmouthshire and Newport","10","10","27370","26280"
"In post","2023","Home Office","Counter Fraud","Inner London - East","Hackney and Newham","20","20","32780","30570"
"In post","2023","Home Office","Counter Fraud","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","Merseyside","Liverpool","30","25","26550","25980"
"In post","2023","Home Office","Counter Fraud","Northern Ireland","Belfast","15","10","25440","25880"
"In post","2023","Home Office","Counter Fraud","Tees Valley and Durham","Durham","35","30","27070","26110"
"In post","2023","Home Office","Counter Fraud","West Central Scotland","Glasgow City","65","60","26860","25980"
"In post","2023","Home Office","Counter Fraud","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","East Wales","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Greater Manchester","Greater Manchester South West","245","245","46140","41690"
"In post","2023","Home Office","Digital, Data and Technology","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Inner London - East","Hackney and Newham","25","25","55840","59290"
"In post","2023","Home Office","Digital, Data and Technology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Inner London - West","Westminster","155","155","59390","59290"
"In post","2023","Home Office","Digital, Data and Technology","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Merseyside","Liverpool","55","55","48390","42900"
"In post","2023","Home Office","Digital, Data and Technology","Merseyside","Sefton","105","100","42390","39190"
"In post","2023","Home Office","Digital, Data and Technology","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Outer London - South","Croydon","800","790","54850","59000"
"In post","2023","Home Office","Digital, Data and Technology","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Outer London - West and North West","Barnet","140","140","48170","46130"
"In post","2023","Home Office","Digital, Data and Technology","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Shropshire and Staffordshire","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","South Yorkshire","Sheffield","165","160","51410","54260"
"In post","2023","Home Office","Digital, Data and Technology","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Tees Valley and Durham","Durham","5","5","[c]","[c]"
