"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Herefordshire, County of","Outside London","SEO","20","20","42810","42120"
"In post","2023","Herefordshire, County of","Outside London","Unknown","35","35","30820","30810"
"In post","2023","Hertfordshire CC","Outside London","AA","135","120","22750","23230"
"In post","2023","Hertfordshire CC","Outside London","AO","555","510","27850","25610"
"In post","2023","Hertfordshire CC","Outside London","EO","815","755","31410","31280"
"In post","2023","Hertfordshire CC","Outside London","G6","95","95","70130","69500"
"In post","2023","Hertfordshire CC","Outside London","G7","280","265","59130","58360"
"In post","2023","Hertfordshire CC","Outside London","HEO","360","345","37410","37850"
"In post","2023","Hertfordshire CC","Outside London","SCS level","35","35","91260","89800"
"In post","2023","Hertfordshire CC","Outside London","SEO","340","325","44480","44330"
"In post","2023","Hertfordshire CC","Outside London","Unknown","225","210","31240","30110"
"In post","2023","Hounslow and Richmond upon Thames","London","AA","195","180","25120","25760"
"In post","2023","Hounslow and Richmond upon Thames","London","AO","690","645","30130","28180"
"In post","2023","Hounslow and Richmond upon Thames","London","EO","905","855","31540","30200"
"In post","2023","Hounslow and Richmond upon Thames","London","G6","45","45","66220","66740"
"In post","2023","Hounslow and Richmond upon Thames","London","G7","145","140","54630","54680"
"In post","2023","Hounslow and Richmond upon Thames","London","HEO","515","490","35760","36180"
"In post","2023","Hounslow and Richmond upon Thames","London","SCS level","10","10","96530","89000"
"In post","2023","Hounslow and Richmond upon Thames","London","SEO","325","315","44000","43420"
"In post","2023","Hounslow and Richmond upon Thames","London","Unknown","95","90","34000","30840"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA","30","25","22320","22080"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","300","260","23620","22400"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","495","450","30110","28120"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","20","20","75110","74000"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","65","60","55750","54260"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","120","115","36620","34730"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","60","55","44770","46400"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","110","105","22020","21380"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","380","360","23960","22250"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","400","365","30210","28120"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","25","20","76680","74000"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","50","45","56760","54870"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","185","175","36650","35020"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","90","85","45100","45350"
"In post","2023","Isle of Anglesey","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","AO","65","65","22490","22220"
"In post","2023","Isle of Anglesey","Outside London","EO","120","110","27470","27470"
"In post","2023","Isle of Anglesey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Isle of Anglesey","Outside London","HEO","45","45","33830","34050"
"In post","2023","Isle of Anglesey","Outside London","SEO","15","15","41050","40110"
"In post","2023","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Wight","Outside London","AA","125","115","23160","23230"
"In post","2023","Isle of Wight","Outside London","AO","445","410","28200","30440"
"In post","2023","Isle of Wight","Outside London","EO","205","185","29530","28120"
"In post","2023","Isle of Wight","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Wight","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Isle of Wight","Outside London","HEO","65","60","35800","34170"
"In post","2023","Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Isle of Wight","Outside London","SEO","35","35","46450","47810"
"In post","2023","Isle of Wight","Outside London","Unknown","45","45","32000","29050"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","AA","90","85","27060","28400"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","AO","370","350","33770","33800"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","EO","215","205","34460","32520"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","G7","5","5","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","HEO","70","65","40650","39490"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","SEO","30","25","52050","53160"
"In post","2023","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","80","80","34400","34820"
"In post","2023","Kent Thames Gateway","Outside London","AA","160","150","22950","23230"
"In post","2023","Kent Thames Gateway","Outside London","AO","650","610","30680","32410"
"In post","2023","Kent Thames Gateway","Outside London","EO","355","335","32180","31280"
"In post","2023","Kent Thames Gateway","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Kent Thames Gateway","Outside London","G7","10","10","60550","63380"
"In post","2023","Kent Thames Gateway","Outside London","HEO","150","145","36410","37520"
"In post","2023","Kent Thames Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Kent Thames Gateway","Outside London","SEO","80","75","48980","49510"
"In post","2023","Kent Thames Gateway","Outside London","Unknown","115","105","29520","28290"
"In post","2023","Kingston upon Hull, City of","Outside London","AA","80","75","22370","23230"
"In post","2023","Kingston upon Hull, City of","Outside London","AO","775","695","26100","23390"
"In post","2023","Kingston upon Hull, City of","Outside London","EO","675","600","28350","28120"
"In post","2023","Kingston upon Hull, City of","Outside London","G6","15","15","73310","73160"
"In post","2023","Kingston upon Hull, City of","Outside London","G7","65","65","55850","55180"
"In post","2023","Kingston upon Hull, City of","Outside London","HEO","225","210","34630","34850"
"In post","2023","Kingston upon Hull, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Kingston upon Hull, City of","Outside London","SEO","100","95","42460","40200"
"In post","2023","Kingston upon Hull, City of","Outside London","Unknown","235","220","30040","29050"
"In post","2023","Lambeth","London","AA","55","50","26700","28400"
"In post","2023","Lambeth","London","AO","320","305","31520","33800"
"In post","2023","Lambeth","London","EO","875","840","35830","34340"
"In post","2023","Lambeth","London","G6","75","70","76900","76080"
"In post","2023","Lambeth","London","G7","155","155","63750","63040"
"In post","2023","Lambeth","London","HEO","500","490","44550","44090"
"In post","2023","Lambeth","London","SCS level","30","30","109330","97140"
"In post","2023","Lambeth","London","SEO","285","280","51570","50980"
"In post","2023","Lambeth","London","Unknown","140","130","41250","34820"
"In post","2023","Lancaster and Wyre","Outside London","AA","105","90","22450","23230"
"In post","2023","Lancaster and Wyre","Outside London","AO","430","400","25470","22220"
"In post","2023","Lancaster and Wyre","Outside London","EO","340","315","28280","27740"
"In post","2023","Lancaster and Wyre","Outside London","G6","30","25","74000","76150"
"In post","2023","Lancaster and Wyre","Outside London","G7","30","30","51170","51910"
"In post","2023","Lancaster and Wyre","Outside London","HEO","135","125","34200","33990"
"In post","2023","Lancaster and Wyre","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Lancaster and Wyre","Outside London","SEO","75","70","43630","41800"
"In post","2023","Lancaster and Wyre","Outside London","Unknown","55","50","29160","26840"
"In post","2023","Leeds","Outside London","AA","255","235","22180","23230"
"In post","2023","Leeds","Outside London","AO","2470","2280","24330","22520"
"In post","2023","Leeds","Outside London","EO","3495","3275","28160","28120"
"In post","2023","Leeds","Outside London","G6","625","600","68190","66860"
"In post","2023","Leeds","Outside London","G7","1790","1725","54520","53530"
"In post","2023","Leeds","Outside London","HEO","2735","2615","33940","34400"
"In post","2023","Leeds","Outside London","SCS level","160","155","89290","81090"
"In post","2023","Leeds","Outside London","SEO","1985","1910","41140","40740"
"In post","2023","Leeds","Outside London","Unknown","400","380","30150","29050"
"In post","2023","Leicester","Outside London","AA","75","70","21180","19930"
"In post","2023","Leicester","Outside London","AO","905","800","23230","21780"
"In post","2023","Leicester","Outside London","EO","640","585","28120","28120"
"In post","2023","Leicester","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Leicester","Outside London","G7","95","90","54050","52460"
"In post","2023","Leicester","Outside London","HEO","195","185","34100","34170"
"In post","2023","Leicester","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Leicester","Outside London","SEO","120","115","42330","40080"
"In post","2023","Leicester","Outside London","Unknown","330","310","29660","26840"
"In post","2023","Leicestershire CC and Rutland","Outside London","AA","165","155","21620","21380"
"In post","2023","Leicestershire CC and Rutland","Outside London","AO","720","655","26410","25340"
"In post","2023","Leicestershire CC and Rutland","Outside London","EO","610","570","28980","28120"
"In post","2023","Leicestershire CC and Rutland","Outside London","G6","35","30","75340","73170"
"In post","2023","Leicestershire CC and Rutland","Outside London","G7","70","65","56480","54260"
"In post","2023","Leicestershire CC and Rutland","Outside London","HEO","285","275","35820","34300"
"In post","2023","Leicestershire CC and Rutland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Leicestershire CC and Rutland","Outside London","SEO","135","130","45620","44210"
"In post","2023","Leicestershire CC and Rutland","Outside London","Unknown","65","60","33030","32700"
"In post","2023","Lewisham and Southwark","London","AA","35","30","22880","23000"
"In post","2023","Lewisham and Southwark","London","AO","180","160","29830","27370"
"In post","2023","Lewisham and Southwark","London","EO","340","320","31790","32520"
"In post","2023","Lewisham and Southwark","London","G6","15","15","71170","70840"
"In post","2023","Lewisham and Southwark","London","G7","25","25","60340","58130"
"In post","2023","Lewisham and Southwark","London","HEO","60","55","36550","36180"
"In post","2023","Lewisham and Southwark","London","SCS level","5","5","[c]","[c]"
"In post","2023","Lewisham and Southwark","London","SEO","35","35","46710","44480"
"In post","2023","Lewisham and Southwark","London","Unknown","510","490","36200","33820"
"In post","2023","Lincolnshire CC","Outside London","AA","300","285","21840","21380"
"In post","2023","Lincolnshire CC","Outside London","AO","990","920","25540","22330"
"In post","2023","Lincolnshire CC","Outside London","EO","730","680","28770","28120"
"In post","2023","Lincolnshire CC","Outside London","G6","40","40","73640","70610"
"In post","2023","Lincolnshire CC","Outside London","G7","100","95","56550","54780"
"In post","2023","Lincolnshire CC","Outside London","HEO","400","385","34720","34170"
"In post","2023","Lincolnshire CC","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Lincolnshire CC","Outside London","SEO","255","250","43870","42620"
"In post","2023","Lincolnshire CC","Outside London","Unknown","255","245","29720","26840"
"In post","2023","Lisburn and Castlereagh","Outside London","AA","85","80","21510","22130"
"In post","2023","Lisburn and Castlereagh","Outside London","AO","115","110","22960","22970"
"In post","2023","Lisburn and Castlereagh","Outside London","EO","180","175","26900","26130"
"In post","2023","Lisburn and Castlereagh","Outside London","G6","10","5","[c]","[c]"
"In post","2023","Lisburn and Castlereagh","Outside London","G7","20","20","55110","54440"
"In post","2023","Lisburn and Castlereagh","Outside London","HEO","90","90","34110","33970"
"In post","2023","Lisburn and Castlereagh","Outside London","SEO","50","50","41370","41750"
"In post","2023","Liverpool","Outside London","AA","265","240","21140","19930"
"In post","2023","Liverpool","Outside London","AO","4755","4290","22860","22520"
"In post","2023","Liverpool","Outside London","EO","4180","3915","27100","26780"
"In post","2023","Liverpool","Outside London","G6","255","250","69400","69940"
"In post","2023","Liverpool","Outside London","G7","1000","970","56060","56870"
"In post","2023","Liverpool","Outside London","HEO","2335","2250","33740","34400"
"In post","2023","Liverpool","Outside London","SCS level","65","65","90770","80950"
"In post","2023","Liverpool","Outside London","SEO","1460","1420","41060","41780"
"In post","2023","Liverpool","Outside London","Unknown","445","420","28960","26840"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","30","30","22980","22270"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AO","100","90","26480","26220"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","115","110","31030","31940"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","HEO","40","40","36770","36330"
"In post","2023","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO","15","15","46430","48030"
"In post","2023","Luton","Outside London","AA","20","15","19880","19930"
"In post","2023","Luton","Outside London","AO","85","75","22100","21780"
"In post","2023","Luton","Outside London","EO","300","265","28150","28120"
"In post","2023","Luton","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Luton","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Luton","Outside London","HEO","40","40","33000","32420"
"In post","2023","Luton","Outside London","SEO","20","20","41730","39870"
"In post","2023","Luton","Outside London","Unknown","105","95","29300","26840"
"In post","2023","Manchester","Outside London","AA","225","200","21920","23230"
"In post","2023","Manchester","Outside London","AO","1080","1010","24710","22390"
"In post","2023","Manchester","Outside London","EO","1815","1725","27520","27140"
"In post","2023","Manchester","Outside London","G6","340","330","69290","66860"
"In post","2023","Manchester","Outside London","G7","1135","1095","54170","52010"
"In post","2023","Manchester","Outside London","HEO","1390","1350","32950","32640"
"In post","2023","Manchester","Outside London","SCS level","100","95","95400","92480"
"In post","2023","Manchester","Outside London","SEO","1170","1135","40250","38470"
"In post","2023","Manchester","Outside London","Unknown","520","495","29810","26840"
"In post","2023","Medway","Outside London","AA","120","115","22480","23230"
"In post","2023","Medway","Outside London","AO","465","440","28100","29720"
"In post","2023","Medway","Outside London","EO","390","370","32740","31280"
"In post","2023","Medway","Outside London","G6","15","15","77380","71430"
"In post","2023","Medway","Outside London","G7","35","35","62670","61240"
"In post","2023","Medway","Outside London","HEO","200","195","38900","38180"
"In post","2023","Medway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Medway","Outside London","SEO","90","85","48620","50350"
"In post","2023","Medway","Outside London","Unknown","95","85","28140","26840"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","AA","20","20","22990","23000"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","AO","85","80","25450","25480"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","EO","335","315","33450","32520"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","G7","25","20","61090","59290"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","HEO","80","80","40680","39150"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","SEO","40","40","46480","43760"
"In post","2023","Merton, Kingston upon Thames and Sutton","London","Unknown","85","75","34860","33820"
"In post","2023","Mid Kent","Outside London","AA","65","60","22570","23230"
"In post","2023","Mid Kent","Outside London","AO","260","245","28380","28880"
"In post","2023","Mid Kent","Outside London","EO","260","245","30920","31280"
"In post","2023","Mid Kent","Outside London","G6","15","15","75030","73100"
"In post","2023","Mid Kent","Outside London","G7","20","20","55220","53070"
"In post","2023","Mid Kent","Outside London","HEO","90","90","36820","37520"
"In post","2023","Mid Kent","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Mid Kent","Outside London","SEO","70","65","44530","43060"
"In post","2023","Mid Kent","Outside London","Unknown","190","175","30430","28150"
"In post","2023","Mid Lancashire","Outside London","AA","200","170","22230","22520"
"In post","2023","Mid Lancashire","Outside London","AO","2475","2175","23090","21780"
"In post","2023","Mid Lancashire","Outside London","EO","1485","1355","28480","28120"
"In post","2023","Mid Lancashire","Outside London","G6","80","80","72550","71300"
"In post","2023","Mid Lancashire","Outside London","G7","295","280","55620","56450"
"In post","2023","Mid Lancashire","Outside London","HEO","610","560","34970","34850"
"In post","2023","Mid Lancashire","Outside London","SCS level","25","25","88050","84000"
"In post","2023","Mid Lancashire","Outside London","SEO","415","390","42460","42140"
"In post","2023","Mid Lancashire","Outside London","Unknown","240","220","29960","26840"
"In post","2023","Mid Ulster","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mid Ulster","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mid and East Antrim","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Milton Keynes","Outside London","AA","100","95","23100","23230"
"In post","2023","Milton Keynes","Outside London","AO","590","570","27700","26100"
"In post","2023","Milton Keynes","Outside London","EO","530","500","29930","28540"
"In post","2023","Milton Keynes","Outside London","G6","45","45","74370","71850"
"In post","2023","Milton Keynes","Outside London","G7","150","130","59750","58820"
"In post","2023","Milton Keynes","Outside London","HEO","320","310","36510","35250"
"In post","2023","Milton Keynes","Outside London","SCS level","15","15","109980","110430"
"In post","2023","Milton Keynes","Outside London","SEO","235","230","46300","45500"
"In post","2023","Milton Keynes","Outside London","Unknown","155","150","27760","24570"
"In post","2023","Monmouthshire and Newport","Outside London","AA","60","55","21740","21720"
"In post","2023","Monmouthshire and Newport","Outside London","AO","1030","905","23160","21780"
"In post","2023","Monmouthshire and Newport","Outside London","EO","1120","1035","26670","25100"
"In post","2023","Monmouthshire and Newport","Outside London","G6","225","220","65380","63490"
"In post","2023","Monmouthshire and Newport","Outside London","G7","990","955","55940","53960"
"In post","2023","Monmouthshire and Newport","Outside London","HEO","1080","1040","32260","31560"
"In post","2023","Monmouthshire and Newport","Outside London","SCS level","65","65","80830","75280"
"In post","2023","Monmouthshire and Newport","Outside London","SEO","1245","1200","40860","39300"
"In post","2023","Monmouthshire and Newport","Outside London","Unknown","145","135","30110","29050"
"In post","2023","Na h-Eileanan Siar","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","AO","75","65","21910","21690"
"In post","2023","Na h-Eileanan Siar","Outside London","EO","45","45","28760","28120"
"In post","2023","Na h-Eileanan Siar","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Na h-Eileanan Siar","Outside London","HEO","25","25","34340","33520"
"In post","2023","Na h-Eileanan Siar","Outside London","SEO","10","10","43320","41870"
"In post","2023","Newry, Mourne and Down","Outside London","AA","55","55","22070","22130"
"In post","2023","Newry, Mourne and Down","Outside London","AO","10","10","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Newry, Mourne and Down","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","North Hampshire","Outside London","AA","80","75","21550","21380"
"In post","2023","North Hampshire","Outside London","AO","185","170","23610","22220"
"In post","2023","North Hampshire","Outside London","EO","245","225","28150","28120"
"In post","2023","North Hampshire","Outside London","G6","40","35","78970","75100"
"In post","2023","North Hampshire","Outside London","G7","85","85","69420","71930"
"In post","2023","North Hampshire","Outside London","HEO","195","190","34970","34300"
"In post","2023","North Hampshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","North Hampshire","Outside London","SEO","115","110","44570","41870"
"In post","2023","North Hampshire","Outside London","Unknown","100","90","29980","26840"
"In post","2023","North Lanarkshire","Outside London","AA","30","25","22390","22920"
"In post","2023","North Lanarkshire","Outside London","AO","655","585","22730","21690"
"In post","2023","North Lanarkshire","Outside London","EO","695","640","30630","28130"
"In post","2023","North Lanarkshire","Outside London","G6","20","20","72140","72480"
"In post","2023","North Lanarkshire","Outside London","G7","55","50","56340","56870"
"In post","2023","North Lanarkshire","Outside London","HEO","215","200","36200","35000"
"In post","2023","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","North Lanarkshire","Outside London","SEO","65","60","42930","42510"
"In post","2023","North Northamptonshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","AO","240","205","22000","21690"
"In post","2023","North Northamptonshire","Outside London","EO","190","175","28170","28120"
"In post","2023","North Northamptonshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","G7","10","10","56460","51630"
"In post","2023","North Northamptonshire","Outside London","HEO","35","35","34050","34170"
"In post","2023","North Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","North Northamptonshire","Outside London","SEO","25","25","43270","41470"
"In post","2023","North Northamptonshire","Outside London","Unknown","95","90","29150","28200"
"In post","2023","North Nottinghamshire","Outside London","AA","110","100","22760","23230"
"In post","2023","North Nottinghamshire","Outside London","AO","325","310","28880","28880"
"In post","2023","North Nottinghamshire","Outside London","EO","300","270","29040","28120"
"In post","2023","North Nottinghamshire","Outside London","G6","15","15","74930","73100"
"In post","2023","North Nottinghamshire","Outside London","G7","40","40","60400","56450"
"In post","2023","North Nottinghamshire","Outside London","HEO","100","95","35290","34170"
"In post","2023","North Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","North Nottinghamshire","Outside London","SEO","70","70","48400","49620"
"In post","2023","North Nottinghamshire","Outside London","Unknown","180","165","29250","29050"
"In post","2023","North Yorkshire CC","Outside London","AA","215","205","21000","21380"
"In post","2023","North Yorkshire CC","Outside London","AO","490","460","26200","22220"
"In post","2023","North Yorkshire CC","Outside London","EO","520","495","28720","28120"
"In post","2023","North Yorkshire CC","Outside London","G6","55","50","74760","73100"
"In post","2023","North Yorkshire CC","Outside London","G7","115","110","57610","54440"
"In post","2023","North Yorkshire CC","Outside London","HEO","300","295","35110","34170"
"In post","2023","North Yorkshire CC","Outside London","SCS level","10","10","100970","95830"
"In post","2023","North Yorkshire CC","Outside London","SEO","185","180","41440","41180"
"In post","2023","North Yorkshire CC","Outside London","Unknown","130","120","30220","29050"
"In post","2023","North and North East Lincolnshire","Outside London","AA","10","10","19940","19930"
"In post","2023","North and North East Lincolnshire","Outside London","AO","255","220","21800","21690"
"In post","2023","North and North East Lincolnshire","Outside London","EO","355","325","27700","28120"
"In post","2023","North and North East Lincolnshire","Outside London","G6","5","5","[c]","[c]"
"In post","2023","North and North East Lincolnshire","Outside London","G7","20","20","53520","51840"
"In post","2023","North and North East Lincolnshire","Outside London","HEO","65","65","33690","34170"
"In post","2023","North and North East Lincolnshire","Outside London","SEO","30","30","39080","38470"
"In post","2023","North and North East Lincolnshire","Outside London","Unknown","150","140","30290","29050"
"In post","2023","North and West Norfolk","Outside London","AA","130","125","21560","21380"
"In post","2023","North and West Norfolk","Outside London","AO","375","345","28300","28880"
"In post","2023","North and West Norfolk","Outside London","EO","185","170","29860","28120"
"In post","2023","North and West Norfolk","Outside London","G6","5","5","[c]","[c]"
"In post","2023","North and West Norfolk","Outside London","G7","15","10","55150","51770"
"In post","2023","North and West Norfolk","Outside London","HEO","135","125","34830","33990"
"In post","2023","North and West Norfolk","Outside London","SEO","55","55","45630","43360"
"In post","2023","North and West Norfolk","Outside London","Unknown","55","55","30700","29050"
"In post","2023","Northumberland","Outside London","AA","25","25","20660","21380"
"In post","2023","Northumberland","Outside London","AO","70","60","22130","21780"
"In post","2023","Northumberland","Outside London","EO","170","150","28020","28120"
"In post","2023","Northumberland","Outside London","G6","15","15","70350","63970"
"In post","2023","Northumberland","Outside London","G7","30","30","53400","49970"
"In post","2023","Northumberland","Outside London","HEO","65","60","34310","34170"
"In post","2023","Northumberland","Outside London","SEO","30","30","41490","39090"
"In post","2023","Northumberland","Outside London","Unknown","65","65","31400","30810"
"In post","2023","Norwich and East Norfolk","Outside London","AA","100","90","22400","23230"
"In post","2023","Norwich and East Norfolk","Outside London","AO","540","485","25320","23020"
"In post","2023","Norwich and East Norfolk","Outside London","EO","570","505","28350","28120"
"In post","2023","Norwich and East Norfolk","Outside London","G6","30","30","67560","66610"
"In post","2023","Norwich and East Norfolk","Outside London","G7","110","105","55000","52990"
"In post","2023","Norwich and East Norfolk","Outside London","HEO","210","200","33820","33200"
"In post","2023","Norwich and East Norfolk","Outside London","SCS level","10","10","97820","98240"
"In post","2023","Norwich and East Norfolk","Outside London","SEO","175","165","41810","40450"
"In post","2023","Norwich and East Norfolk","Outside London","Unknown","315","290","26860","24570"
"In post","2023","Nottingham","Outside London","AA","120","110","21800","22520"
"In post","2023","Nottingham","Outside London","AO","2335","2140","23480","22520"
"In post","2023","Nottingham","Outside London","EO","2345","2195","27950","28080"
"In post","2023","Nottingham","Outside London","G6","240","235","69510","69940"
"In post","2023","Nottingham","Outside London","G7","865","830","55830","56870"
"In post","2023","Nottingham","Outside London","HEO","2000","1910","34370","34850"
"In post","2023","Nottingham","Outside London","SCS level","55","55","90280","81520"
"In post","2023","Nottingham","Outside London","SEO","1155","1110","42000","42140"
"In post","2023","Nottingham","Outside London","Unknown","295","270","29160","29050"
"In post","2023","Orkney Islands","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Orkney Islands","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","Outside London","EO","15","15","30170","30440"
"In post","2023","Orkney Islands","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Orkney Islands","Outside London","HEO","15","15","35140","34450"
"In post","2023","Orkney Islands","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","Overseas","AO","50","50","29700","26740"
"In post","2023","Overseas","Overseas","EO","200","200","34890","33510"
"In post","2023","Overseas","Overseas","G6","440","440","69550","66800"
"In post","2023","Overseas","Overseas","G7","870","865","57710","56100"
"In post","2023","Overseas","Overseas","HEO","1035","1035","40290","35810"
"In post","2023","Overseas","Overseas","SCS level","290","290","87530","77770"
"In post","2023","Overseas","Overseas","SEO","475","475","48830","46000"
"In post","2023","Overseas","Overseas","Unknown","150","150","52350","43590"
"In post","2023","Oxfordshire CC","Outside London","AA","220","205","21850","21380"
"In post","2023","Oxfordshire CC","Outside London","AO","680","630","28050","25340"
"In post","2023","Oxfordshire CC","Outside London","EO","500","470","30030","28120"
