"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Asian","Operational Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Other","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Policy","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Inspector of Education and Training","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Delivery","AA/AO","45","[c]","25930","23810"
"New entrant CS","2023","Declared disabled","Black","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Black","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Geography","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
