"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","North Eastern Scotland","AO","Heterosexual / straight","40","35","27210","27740"
"In post","2023","Unknown","North Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","AO","Unknown","35","35","29390","29520"
"In post","2023","Unknown","North Eastern Scotland","EO","Heterosexual / straight","125","120","31280","31940"
"In post","2023","Unknown","North Eastern Scotland","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","EO","Unknown","60","55","31630","31180"
"In post","2023","Unknown","North Eastern Scotland","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","G7","Heterosexual / straight","35","35","61230","65280"
"In post","2023","Unknown","North Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","HEO","Heterosexual / straight","100","95","37110","38330"
"In post","2023","Unknown","North Eastern Scotland","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","HEO","Unknown","55","50","36510","34730"
"In post","2023","Unknown","North Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","SEO","Heterosexual / straight","75","75","47980","49860"
"In post","2023","Unknown","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","SEO","Unknown","35","35","47700","49860"
"In post","2023","Unknown","North Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","AO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","HEO","Heterosexual / straight","35","30","34320","34170"
"In post","2023","Unknown","South Yorkshire","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","SEO","Heterosexual / straight","40","35","38630","38470"
"In post","2023","Unknown","South Yorkshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","AA","Heterosexual / straight","30","25","24130","24890"
"In post","2023","Unknown","Southern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","AA","Unknown","40","40","23490","22460"
"In post","2023","Unknown","Southern Scotland","AO","Heterosexual / straight","105","95","27310","27740"
"In post","2023","Unknown","Southern Scotland","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","AO","Unknown","200","190","27120","26600"
"In post","2023","Unknown","Southern Scotland","EO","Heterosexual / straight","205","195","30960","30440"
"In post","2023","Unknown","Southern Scotland","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","EO","Unknown","135","125","31510","31940"
"In post","2023","Unknown","Southern Scotland","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","HEO","Heterosexual / straight","115","110","36820","36330"
"In post","2023","Unknown","Southern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","HEO","Unknown","55","55","37200","38330"
"In post","2023","Unknown","Southern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","SEO","Heterosexual / straight","50","50","47920","49620"
"In post","2023","Unknown","Southern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Southern Scotland","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1695","1695","41950","40010"
"In post","2023","Unknown","West Central Scotland","AA","Heterosexual / straight","365","345","23680","23340"
"In post","2023","Unknown","West Central Scotland","AA","LGBO","60","55","23260","23340"
"In post","2023","Unknown","West Central Scotland","AA","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","AA","Unknown","570","530","22930","22180"
"In post","2023","Unknown","West Central Scotland","AO","Heterosexual / straight","75","70","26130","26600"
"In post","2023","Unknown","West Central Scotland","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","AO","Unknown","55","55","26270","26600"
"In post","2023","Unknown","West Central Scotland","EO","Heterosexual / straight","540","520","29940","29450"
"In post","2023","Unknown","West Central Scotland","EO","LGBO","85","85","29650","29450"
"In post","2023","Unknown","West Central Scotland","EO","Undeclared","30","30","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","EO","Unknown","425","415","29870","29100"
"In post","2023","Unknown","West Central Scotland","G6","Heterosexual / straight","245","245","77120","79110"
"In post","2023","Unknown","West Central Scotland","G6","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","G6","Unknown","95","90","76300","79110"
"In post","2023","Unknown","West Central Scotland","G7","Heterosexual / straight","420","405","61400","65280"
"In post","2023","Unknown","West Central Scotland","G7","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","G7","Unknown","150","145","59450","58850"
"In post","2023","Unknown","West Central Scotland","HEO","Heterosexual / straight","600","580","35950","34730"
"In post","2023","Unknown","West Central Scotland","HEO","LGBO","70","70","36020","34730"
"In post","2023","Unknown","West Central Scotland","HEO","Undeclared","30","30","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","HEO","Unknown","325","315","35440","34730"
"In post","2023","Unknown","West Central Scotland","SCS level","Heterosexual / straight","30","30","89240","83530"
"In post","2023","Unknown","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","West Central Scotland","SEO","Heterosexual / straight","655","635","46940","46640"
"In post","2023","Unknown","West Central Scotland","SEO","LGBO","60","60","45480","42860"
"In post","2023","Unknown","West Central Scotland","SEO","Undeclared","40","40","46700","47860"
"In post","2023","Unknown","West Central Scotland","SEO","Unknown","250","245","47180","46640"
"In post","2023","Unknown","West Midlands","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Unknown","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","G7","Heterosexual / straight","35","30","51770","51460"
"In post","2023","Unknown","West Midlands","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","G7","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","West Midlands","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","West Midlands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands","SCS level","LGBO","[c]","[c]","[c]","[c]"
