"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Communications","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Food Standards Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Communications","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Food Standards Agency","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Communications","Foreign, Commonwealth and Development Office","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","30-39","Communications","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Foreign, Commonwealth and Development Office","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Communications","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","HM Revenue and Customs","Heterosexual / straight","45","40","45790","41780"
"In post","2023","30-39","Communications","HM Revenue and Customs","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Communications","HM Revenue and Customs","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Communications","HM Treasury","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Communications","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Home Office","Heterosexual / straight","30","30","56900","59290"
"In post","2023","30-39","Communications","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Home Office","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Communications","Ministry of Defence","Heterosexual / straight","80","75","39340","37850"
"In post","2023","30-39","Communications","Ministry of Defence","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Ministry of Defence","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Ministry of Defence","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Communications","Ministry of Justice","Heterosexual / straight","55","55","45500","43650"
"In post","2023","30-39","Communications","Ministry of Justice","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Ministry of Justice","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Communications","National Crime Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Communications","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Communications","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Gas and Electricity Markets","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Communications","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Qualifications and Examinations Regulation","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Scottish Government","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Communications","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","UK Export Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","30-39","Communications","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","UK Export Finance","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Communications","UK Statistics Authority","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Communications","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","UK Statistics Authority","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Communications","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Attorney General's Departments","Heterosexual / straight","35","35","43080","40000"
"In post","2023","30-39","Counter Fraud","Attorney General's Departments","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Attorney General's Departments","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Cabinet Office","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Cabinet Office","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Cabinet Office","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Cabinet Office","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","45","29140","25610"
"In post","2023","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Transport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Department for Work and Pensions","Heterosexual / straight","770","725","29410","28120"
"In post","2023","30-39","Counter Fraud","Department for Work and Pensions","LGBO","80","75","29360","28120"
"In post","2023","30-39","Counter Fraud","Department for Work and Pensions","Undeclared","50","50","29910","28120"
"In post","2023","30-39","Counter Fraud","Department for Work and Pensions","Unknown","95","85","28910","28120"
"In post","2023","30-39","Counter Fraud","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","HM Revenue and Customs","Heterosexual / straight","1495","1455","36430","34700"
"In post","2023","30-39","Counter Fraud","HM Revenue and Customs","LGBO","120","120","36910","34700"
"In post","2023","30-39","Counter Fraud","HM Revenue and Customs","Undeclared","115","110","36870","34700"
"In post","2023","30-39","Counter Fraud","HM Revenue and Customs","Unknown","625","615","33810","32540"
"In post","2023","30-39","Counter Fraud","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Counter Fraud","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Debt","Department for Work and Pensions","Heterosexual / straight","340","295","23410","21690"
"In post","2023","30-39","Debt","Department for Work and Pensions","LGBO","30","30","23460","21690"
"In post","2023","30-39","Debt","Department for Work and Pensions","Undeclared","30","30","23060","21690"
"In post","2023","30-39","Debt","Department for Work and Pensions","Unknown","75","65","23160","21690"
"In post","2023","30-39","Debt","HM Revenue and Customs","Heterosexual / straight","595","550","25210","22520"
"In post","2023","30-39","Debt","HM Revenue and Customs","LGBO","70","65","25100","22520"
"In post","2023","30-39","Debt","HM Revenue and Customs","Undeclared","35","30","24030","22520"
"In post","2023","30-39","Debt","HM Revenue and Customs","Unknown","420","385","23980","22520"
"In post","2023","30-39","Digital, Data & Technology","Attorney General's Departments","Heterosexual / straight","50","45","41150","38940"
"In post","2023","30-39","Digital, Data & Technology","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Cabinet Office","Heterosexual / straight","315","305","50780","55790"
"In post","2023","30-39","Digital, Data & Technology","Cabinet Office","LGBO","55","55","49760","56430"
"In post","2023","30-39","Digital, Data & Technology","Cabinet Office","Undeclared","45","45","52760","56430"
"In post","2023","30-39","Digital, Data & Technology","Cabinet Office","Unknown","70","70","47100","41870"
"In post","2023","30-39","Digital, Data & Technology","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Charity Commission","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Charity Commission","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Competition and Markets Authority","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","410","395","39930","38300"
"In post","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","LGBO","50","50","37800","39650"
"In post","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Undeclared","90","90","39150","38200"
"In post","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Unknown","50","45","42420","40430"
"In post","2023","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Education","Heterosexual / straight","215","210","42470","37810"
"In post","2023","30-39","Digital, Data & Technology","Department for Education","LGBO","25","25","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Education","Undeclared","30","30","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Education","Unknown","45","40","44220","41440"
"In post","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Heterosexual / straight","135","130","43200","49400"
"In post","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","LGBO","25","25","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Unknown","35","35","44190","49400"
"In post","2023","30-39","Digital, Data & Technology","Department for International Trade","Heterosexual / straight","40","40","53000","52220"
"In post","2023","30-39","Digital, Data & Technology","Department for International Trade","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for International Trade","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for International Trade","Unknown","20","20","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Heterosexual / straight","40","35","54160","56080"
"In post","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Transport","Heterosexual / straight","215","215","38430","34850"
"In post","2023","30-39","Digital, Data & Technology","Department for Transport","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department for Transport","Undeclared","30","30","41370","39820"
"In post","2023","30-39","Digital, Data & Technology","Department for Transport","Unknown","55","55","40490","35580"
"In post","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","Heterosexual / straight","570","560","42250","38470"
"In post","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","LGBO","60","60","41480","38470"
"In post","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","Undeclared","50","50","47310","43760"
"In post","2023","30-39","Digital, Data & Technology","Department for Work and Pensions","Unknown","160","155","43620","39130"
"In post","2023","30-39","Digital, Data & Technology","Department of Health and Social Care","Heterosexual / straight","70","70","48550","49590"
"In post","2023","30-39","Digital, Data & Technology","Department of Health and Social Care","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department of Health and Social Care","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Department of Health and Social Care","Unknown","40","40","51200","49590"
"In post","2023","30-39","Digital, Data & Technology","Food Standards Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Heterosexual / straight","45","45","44980","42450"
"In post","2023","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Unknown","40","40","41310","39550"
"In post","2023","30-39","Digital, Data & Technology","HM Land Registry","Heterosexual / straight","65","65","40130","39460"
"In post","2023","30-39","Digital, Data & Technology","HM Land Registry","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Land Registry","Unknown","65","65","36340","34850"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Heterosexual / straight","580","570","42690","41780"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","LGBO","55","55","43350","41780"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Undeclared","55","55","39320","35000"
"In post","2023","30-39","Digital, Data & Technology","HM Revenue and Customs","Unknown","275","275","40680","35330"
"In post","2023","30-39","Digital, Data & Technology","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","HM Treasury","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Heterosexual / straight","205","200","44570","42800"
"In post","2023","30-39","Digital, Data & Technology","Home Office","LGBO","25","25","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Home Office","Unknown","165","165","44050","39190"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Defence","Heterosexual / straight","455","450","37020","34300"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Defence","LGBO","35","35","36680","34880"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Defence","Undeclared","45","40","38290","34370"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Defence","Unknown","85","80","36810","34370"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice","Heterosexual / straight","250","245","47100","43650"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice","LGBO","45","45","52070","55720"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice","Undeclared","40","40","47430","43650"
"In post","2023","30-39","Digital, Data & Technology","Ministry of Justice","Unknown","105","100","48240","51770"
"In post","2023","30-39","Digital, Data & Technology","National Crime Agency","Heterosexual / straight","55","55","43470","38640"
"In post","2023","30-39","Digital, Data & Technology","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","Heterosexual / straight","45","45","52570","48730"
"In post","2023","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Scottish Government","Heterosexual / straight","35","35","40180","37330"
"In post","2023","30-39","Digital, Data & Technology","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Scottish Government","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","The National Archives","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","The National Archives","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Export Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Statistics Authority","Heterosexual / straight","175","165","41260","38330"
"In post","2023","30-39","Digital, Data & Technology","UK Statistics Authority","LGBO","20","20","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Statistics Authority","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","UK Statistics Authority","Unknown","75","75","41700","37780"
"In post","2023","30-39","Digital, Data & Technology","Water Services Regulation Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Digital, Data & Technology","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Attorney General's Departments","Heterosexual / straight","30","30","36170","31330"
"In post","2023","30-39","Finance","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Attorney General's Departments","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Competition and Markets Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","80","80","48850","50620"
"In post","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Department for Business, Energy and Industrial Strategy","Unknown","15","15","[c]","[c]"
"In post","2023","30-39","Finance","Department for Digital, Culture, Media and Sport","Heterosexual / straight","35","35","52940","56300"
"In post","2023","30-39","Finance","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for Digital, Culture, Media and Sport","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Department for Education","Heterosexual / straight","115","110","43350","37910"
"In post","2023","30-39","Finance","Department for Education","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Finance","Department for Education","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Department for Education","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Department for Environment, Food and Rural Affairs","Heterosexual / straight","60","55","43990","43800"
"In post","2023","30-39","Finance","Department for Environment, Food and Rural Affairs","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for Environment, Food and Rural Affairs","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Department for International Trade","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","30-39","Finance","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for International Trade","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Department for Levelling Up, Housing and Communities","Heterosexual / straight","30","30","53300","54630"
"In post","2023","30-39","Finance","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
